,20180703이용횟수
4119195.0,3
1905.0,7
4111798.0,9
4517.0,65
9037190.0,2
4100054.0,42
4112115.0,1
9000932.0,14
4130449.0,6
4199779.0,22
9006330.0,10
4113315.0,4
4135096.0,12
4116986.0,36
4195346.0,1
9009425.0,2
4118.0,8
4118337.0,13
4119863.0,1
4103856.0,3
4176460.0,49
4122342.0,5
9000127.0,9
4122636.0,57
2800165.0,3
2805880.0,2
8001389.0,4
4100078.0,27
9178604.0,25
4119351.0,16
76680.0,18
2552.0,7
4116812.0,24
9113835.0,4
9000384.0,3
4150595.0,39
9000747.0,2
4119120.0,2
4179180.0,65
4199587.0,22
4178818.0,3
8000350.0,2
4100694.0,4
4111739.0,64
4196075.0,4
4111835.0,2
4111871.0,63
4195529.0,2
7103382.0,7
4150651.0,5
243.0,9
9000246.0,5
8780.0,3
70665.0,16
4116595.0,7
4119394.0,27
4105226.0,7
3114.0,7
4117846.0,14
4199176.0,4
4103616.0,9
4103617.0,11
4103635.0,7
4176111.0,11
9013844.0,1
1813.0,22
4100419.0,1
4135522.0,11
4176845.0,1
8001726.0,1
4198939.0,12
10280.0,2
9109775.0,8
4119244.0,7
4118198.0,3
4117234.0,11
4101723.0,2
4101697.0,10
4101422.0,15
4103827.0,15
9003615.0,2
4199215.0,4
4102242.0,1
9935.0,4
4170396.0,5
4176992.0,6
4122254.0,27
4135039.0,56
9100134.0,2
4176785.0,18
9008861.0,1
9011737.0,14
2620.0,3
8502231.0,16
9034962.0,2
9107159.0,12
4106968.0,13
4105304.0,26
4103653.0,7
9010323.0,2
4110670.0,8
4100438.0,14
4197587.0,20
4110162.0,4
72095.0,3
4101157.0,1
4111703.0,9
4103681.0,2
4117342.0,31
4195013.0,12
4171013.0,3
2801561.0,2
8502228.0,6
8502230.0,6
70117.0,6
4103560.0,12
7101594.0,6
4111912.0,126
71344.0,24
4195022.0,1
72488.0,5
4107117.0,20
4111799.0,10
7102695.0,7
12012.0,1
4199204.0,29
4199649.0,19
9179223.0,26
4196038.0,4
72410.0,8
70713.0,1
4117244.0,3
9008732.0,1
9004936.0,1
4160381.0,12
4130450.0,5
1752.0,24
4123010.0,2
4107954.0,9
4207.0,9
4179352.0,4
4107915.0,1
4101921.0,8
70653.0,3
4107824.0,3
73844.0,36
4103602.0,56
9102818.0,1
4116182.0,39
4112188.0,7
4173899.0,2
4117164.0,1
4106943.0,3
8501272.0,3
9011306.0,6
4171005.0,6
4170289.0,42
4199827.0,18
4160395.0,25
4118281.0,7
8501181.0,2
4110103.0,72
4100570.0,9
4197599.0,11
1822.0,8
4103396.0,2
4160388.0,3
4107046.0,16
4119256.0,8
9000228.0,1
9119264.0,11
4130389.0,1
4107805.0,10
4160099.0,6
4100596.0,12
4116746.0,28
4100943.0,2
4107318.0,10
2742.0,11
4110119.0,11
4196076.0,6
7103105.0,6
4115188.0,19
4103770.0,6
4102911.0,57
430.0,10
4113987.0,13
4110394.0,1
4199038.0,8
8001576.0,3
4199608.0,27
7101612.0,19
4100162.0,29
9861.0,1
8002113.0,4
4151579.0,11
8000635.0,9
4103955.0,1
70779.0,1
4113603.0,25
72091.0,50
8001607.0,4
4176883.0,3
71970.0,1
70641.0,1
4179154.0,20
4105340.0,10
4150203.0,19
4199601.0,58
4112267.0,2
4104593.0,4
4116725.0,14
4708.0,5
75189.0,1
2642.0,11
4103657.0,6
4105310.0,7
4203.0,4
4106794.0,7
4111916.0,35
8501201.0,7
8758.0,5
4130065.0,32
4196188.0,8
4119431.0,19
4115241.0,8
4112248.0,2
4116663.0,45
4170819.0,8
8601367.0,2
1450.0,26
4100505.0,10
4100163.0,73
2632.0,5
4179421.0,2
4103480.0,7
4107839.0,12
4117313.0,15
158.0,23
4118560.0,7
2800345.0,2
4150240.0,13
4103608.0,2
2556.0,5
4102943.0,40
4115111.0,16
8872.0,1
4121950.0,7
9011466.0,3
4123665.0,17
4130372.0,2
2551.0,9
4107823.0,3
4179216.0,2
4160112.0,4
4118402.0,20
4135519.0,38
4170531.0,57
4102870.0,34
4197436.0,24
4101483.0,2
4113327.0,21
4116697.0,15
9010516.0,5
9002800.0,3
4170884.0,8
72851.0,5
4122362.0,1
75760.0,14
8502135.0,6
4101676.0,1
9008970.0,39
75421.0,1
75140.0,1
4107045.0,11
8864.0,26
4103557.0,22
4118385.0,29
4150215.0,5
4103389.0,3
8502220.0,6
4126.0,38
4102816.0,9
4122307.0,72
4130437.0,27
9102925.0,11
4178352.0,1
4130378.0,1
9001510.0,3
4121999.0,23
4160070.0,14
4170414.0,32
4106.0,10
4118550.0,8
4116621.0,1
4179160.0,1
4105376.0,24
4107864.0,4
4119839.0,2
4130138.0,22
4112379.0,2
4116626.0,12
4110524.0,1
4198840.0,12
4150180.0,37
8001785.0,3
4100044.0,17
4122301.0,2
73279.0,2
9027.0,4
4170665.0,47
4108161.0,79
4117298.0,16
4106821.0,8
4130796.0,3
4117338.0,24
4107041.0,7
4100017.0,49
4179274.0,7
4105633.0,21
4116230.0,1
4103460.0,2
4114965.0,27
4100506.0,21
4121492.0,2
4101471.0,4
4199821.0,3
9111855.0,3
4179193.0,1
12244.0,5
4103144.0,17
9103604.0,2
4151793.0,7
4116996.0,2
76635.0,5
4110166.0,8
4112237.0,2
9034650.0,2
4195968.0,1
2813.0,28
4116633.0,5
4170497.0,19
4170967.0,3
9012199.0,3
4107630.0,4
4110195.0,6
4119388.0,5
4150315.0,1
4150306.0,6
4120977.0,3
4115083.0,11
70924.0,11
4116784.0,28
4119943.0,8
9102558.0,12
4160351.0,17
9034376.0,5
9116696.0,2
4160072.0,14
4112233.0,5
9008597.0,1
9009319.0,1
4107992.0,1
1909.0,5
4118315.0,14
4151545.0,28
4112373.0,3
4122359.0,2
4122339.0,1
4100055.0,22
4196109.0,9
4130033.0,66
9035975.0,5
4100733.0,4
204.0,13
9110609.0,2
4130060.0,4
4116904.0,21
428.0,13
4122348.0,9
4122340.0,2
4112121.0,8
4112138.0,1
4107636.0,10
4196131.0,22
4179211.0,7
2738.0,15
2624.0,17
9007423.0,2
9008316.0,21
4171017.0,5
2715.0,6
9100854.0,4
4119659.0,2
8002175.0,6
4170959.0,18
4130183.0,12
4115189.0,40
4110252.0,3
76636.0,3
9002924.0,1
313.0,10
4130513.0,7
75921.0,3
9035078.0,8
4112057.0,5
9022109.0,2
4112326.0,1
72527.0,10
4196114.0,23
4114845.0,18
9010507.0,2
4100335.0,2
9123583.0,1
4110239.0,4
4103526.0,13
4117063.0,14
2814.0,18
4116739.0,6
248.0,16
4103690.0,2
9000442.0,2
4100557.0,44
4121326.0,43
4112206.0,1
10723.0,5
4111733.0,14
2805836.0,2
4110366.0,3
4105330.0,11
310.0,7
4101889.0,1
4170291.0,37
8001788.0,1
4105650.0,17
4117424.0,5
4118401.0,6
2518.0,32
4117025.0,17
4116236.0,1
4130369.0,13
4150337.0,2
4199081.0,3
4117246.0,4
73805.0,5
4119141.0,17
4170962.0,21
4114849.0,39
4170495.0,4
4102922.0,21
419.0,17
9008665.0,1
4118293.0,9
4107088.0,2
4195416.0,1
4117874.0,7
4111673.0,1
4103658.0,9
2825.0,12
4102903.0,12
4170293.0,2
4114056.0,10
4135532.0,11
4100403.0,1
9008761.0,1
8502205.0,2
4114313.0,7
4178801.0,10
4176603.0,5
8000781.0,3
8446.0,14
4150199.0,34
4199314.0,6
4103563.0,5
16431.0,1
8977.0,4
4106934.0,19
4130339.0,6
4103688.0,59
4176976.0,39
4117041.0,8
70574.0,3
8501676.0,1
4123522.0,2
4118285.0,10
75336.0,1
4179190.0,3
4110148.0,7
4196126.0,33
4102889.0,9
4197600.0,10
4102168.0,10
4101171.0,2
4110059.0,4
4170689.0,1
9009661.0,2
4122679.0,24
4173905.0,7
4101466.0,12
8018.0,21
4111716.0,4
4176184.0,1
11709.0,1
4105308.0,9
71566.0,1
4118230.0,2
4112147.0,4
4130426.0,10
8003064.0,1
4121322.0,16
4123495.0,18
4116727.0,24
4101248.0,1
4106971.0,6
9009664.0,1
9692.0,1
72972.0,3
4101436.0,25
4170802.0,8
8001763.0,10
9450.0,1
9010551.0,2
72940.0,1
4199197.0,30
4114755.0,2
75149.0,2
4101442.0,21
12232.0,3
4111651.0,11
9118153.0,22
9110211.0,1
2533.0,19
8502233.0,2
2641.0,5
4105628.0,1
71357.0,8
4119953.0,16
4199599.0,19
4135554.0,15
4130080.0,27
4130525.0,30
4117245.0,6
4176842.0,5
4196515.0,1
9034954.0,2
4196835.0,1
9122099.0,5
9108179.0,2
4195698.0,19
4160220.0,14
4118291.0,5
4176885.0,4
4103607.0,31
4130176.0,4
4117275.0,12
4103671.0,20
77173.0,1
4108210.0,18
4117341.0,33
4103568.0,45
4151642.0,18
9010372.0,1
1802.0,21
4101975.0,3
4117163.0,3
4199431.0,14
4109290.0,15
4103163.0,18
4151638.0,4
4176769.0,18
4100079.0,18
4101923.0,5
74197.0,2
9005517.0,9
4122413.0,3
4150352.0,2
2803810.0,1
4179323.0,23
4119063.0,19
4103308.0,3
4102942.0,6
4116821.0,17
4119169.0,8
4119040.0,1
9212490.0,1
76525.0,1
4103485.0,26
4111643.0,33
9011069.0,10
70630.0,3
9000272.0,2
9006346.0,6
4119901.0,1
4102169.0,4
4115023.0,13
9011501.0,2
9809.0,1
9034007.0,3
4130203.0,6
4100702.0,34
4117248.0,10
70971.0,1
74429.0,3
9199447.0,5
4121346.0,1
4103555.0,31
4123788.0,4
72109.0,3
72079.0,3
4179139.0,8
9006340.0,19
9011205.0,2
9013.0,3
4176672.0,1
4103789.0,2
4196071.0,34
8502018.0,1
8001908.0,19
4100333.0,1
4150430.0,1
4110241.0,7
4110165.0,1
4130335.0,20
8502232.0,1
9009120.0,13
4103615.0,22
4107809.0,9
4112209.0,9
4110264.0,63
9012541.0,6
1452.0,12
4102348.0,3
4101505.0,20
4108320.0,6
4117323.0,38
4116728.0,1
4150331.0,36
9010770.0,3
72557.0,2
4508.0,14
4116527.0,3
4102155.0,1
4178230.0,6
4170117.0,16
9011530.0,2
9007662.0,2
4103487.0,16
72077.0,1
4122210.0,2
211.0,52
4199452.0,2
4150239.0,9
4135052.0,6
4116865.0,22
4119611.0,3
4102164.0,1
4176940.0,18
4130547.0,11
9013139.0,1
416.0,16
7103440.0,2
4102897.0,24
4114899.0,2
4114485.0,10
9004526.0,1
9001336.0,2
4130224.0,22
4102906.0,14
4199888.0,1
4178206.0,32
4100569.0,3
75863.0,14
4130497.0,23
4102086.0,1
4121768.0,13
72521.0,6
8000652.0,30
4176564.0,5
75432.0,2
4199772.0,53
4178739.0,15
4119201.0,17
4150140.0,5
4176086.0,7
4100654.0,8
9003530.0,1
73803.0,3
4117622.0,2
4103725.0,45
4199770.0,10
4160229.0,6
340.0,11
4178956.0,6
4112131.0,5
4160042.0,13
4195048.0,19
4107121.0,14
2618.0,5
4105313.0,4
4130336.0,18
4171018.0,17
4117365.0,54
4122654.0,8
4176615.0,2
4116577.0,11
4179022.0,6
8002602.0,3
4150511.0,8
4199381.0,4
4117377.0,18
4150115.0,4
4176921.0,5
4112073.0,2
4116735.0,20
9710.0,2
1881.0,6
9179335.0,20
7101711.0,1
4105367.0,5
8002146.0,4
4106973.0,2
10274.0,2
4150121.0,9
4101477.0,2
4117317.0,40
4117061.0,58
8001834.0,2
2621.0,8
4195025.0,4
4176757.0,6
12295.0,2
4160075.0,1
71046.0,2
8501277.0,4
71073.0,2
4178904.0,14
4179004.0,4
4151598.0,5
4105348.0,6
4105249.0,22
4105239.0,15
9121431.0,33
9000920.0,1
4103505.0,23
9004565.0,2
4100150.0,12
4116737.0,20
4111646.0,18
9530.0,1
8002657.0,1
4107917.0,5
4107159.0,21
4107189.0,1
4103328.0,13
7101637.0,5
4150152.0,11
4101882.0,17
4111692.0,39
4196034.0,14
4150156.0,7
4122000.0,16
9197547.0,12
4103407.0,3
8501083.0,2
4195604.0,16
4111980.0,1
338.0,30
4176462.0,3
4197333.0,11
4170979.0,8
4179189.0,1
72473.0,2
4109689.0,6
4116988.0,30
4116179.0,11
4100446.0,50
4112372.0,5
9009081.0,5
9007642.0,1
9012815.0,4
4103454.0,8
4111765.0,2
4121367.0,6
4119254.0,1
4119255.0,17
4160278.0,2
4174320.0,2
9006347.0,6
9002123.0,6
4105213.0,4
4102097.0,1
4107060.0,4
4170691.0,13
2758.0,25
4102087.0,1
4101657.0,1
4103574.0,12
4196995.0,1
4123581.0,1
4174234.0,1
9030437.0,3
4121358.0,1
9007189.0,2
4117792.0,13
4101626.0,1
4116781.0,3
4117328.0,34
9000143.0,4
4116498.0,3
4110147.0,2
9310.0,3
2546.0,7
9002698.0,6
4105335.0,17
4179129.0,19
4177361.0,1
4103386.0,3
4118371.0,17
4111675.0,14
4117392.0,1
4196115.0,5
4150333.0,1
4170821.0,2
4118474.0,15
72345.0,35
8501905.0,1
71346.0,5
4150201.0,61
4179374.0,10
4117215.0,16
4121605.0,22
9036135.0,4
4117066.0,7
2535.0,17
8001613.0,5
71117.0,1
8002242.0,4
4195051.0,5
4196069.0,24
4199778.0,5
4179205.0,1
4114077.0,26
2803229.0,2
2802900.0,1
2802911.0,1
4195428.0,1
4150313.0,4
4213.0,4
9006480.0,4
9006482.0,2
7103688.0,4
1279.0,2
4160233.0,11
4117160.0,2
72329.0,6
4150270.0,21
9590.0,6
7101798.0,12
8000362.0,8
9009609.0,9
4119193.0,2
4160230.0,2
4116558.0,1
4112549.0,25
4176117.0,2
4176597.0,14
4130052.0,25
4170322.0,22
4150555.0,12
4151565.0,5
4504.0,25
4176751.0,10
4107543.0,1
4111915.0,28
4160327.0,18
8058.0,1
4107892.0,30
9013845.0,1
9011700.0,2
4107808.0,38
9903.0,6
9006329.0,23
4197335.0,2
415.0,10
74920.0,4
4117385.0,33
4160379.0,33
4117185.0,4
9010227.0,1
4176446.0,11
4101912.0,5
4116616.0,8
4113333.0,13
9008997.0,1
3128.0,2
4118405.0,1
4110714.0,1
4199820.0,1
4103813.0,17
4130281.0,14
4107623.0,9
14948.0,2
249.0,16
4196073.0,19
4110306.0,8
4195438.0,7
4105223.0,3
4101853.0,1
4170345.0,3
320.0,19
9176105.0,1
4150316.0,2
4151527.0,9
4110194.0,18
4100457.0,15
4122166.0,6
2731.0,25
9034764.0,2
4112359.0,15
4196917.0,29
8502219.0,7
4160387.0,16
9000026.0,2
2725.0,3
4103554.0,16
4118521.0,4
4116315.0,8
4119364.0,3
4110713.0,13
4117019.0,19
4102929.0,1
9009133.0,2
9134656.0,2
8003143.0,32
4105255.0,3
4135094.0,2
9012723.0,7
9000134.0,4
9009059.0,4
4103188.0,2
4113453.0,2
4117020.0,11
4112205.0,8
4119062.0,7
8001755.0,1
4118478.0,14
4113967.0,1
9116666.0,4
9011107.0,2
9010846.0,1
4119326.0,4
4170408.0,14
9109621.0,4
4176641.0,17
9036916.0,2
4106999.0,7
4112198.0,5
4100655.0,4
4110100.0,4
9119260.0,14
4105808.0,1
4130453.0,4
9011085.0,1
9011203.0,1
4177363.0,1
4178981.0,2
4102872.0,2
4107004.0,27
2538.0,3
4130420.0,13
4110257.0,36
4170830.0,9
4103380.0,14
4104.0,4
4170002.0,1
4110783.0,3
4176122.0,24
4122789.0,22
4178946.0,9
4103757.0,16
4150290.0,1
4118565.0,12
8002335.0,2
4310.0,24
4108.0,9
71320.0,2
71355.0,8
4119363.0,5
4118368.0,40
4116597.0,4
4113745.0,6
9000914.0,3
4111909.0,4
9036129.0,4
4111709.0,3
4197594.0,16
9035005.0,5
9110078.0,12
4105237.0,1
4195020.0,15
4101846.0,1
4150469.0,11
4103730.0,6
4117343.0,4
9008277.0,4
4135010.0,6
9005288.0,2
9002650.0,2
4199196.0,17
2539.0,4
4116585.0,5
4111612.0,4
4103577.0,12
4119565.0,1
4130477.0,3
4105307.0,4
4135027.0,1
72799.0,7
72485.0,5
4110304.0,5
9011744.0,1
4113394.0,4
4135053.0,1
4179017.0,3
9010238.0,1
9010360.0,2
4118331.0,3
4106951.0,1
4170518.0,5
4113604.0,9
4113780.0,3
4128.0,13
4109291.0,38
71601.0,2
4118395.0,7
9004247.0,2
4102809.0,7
4100830.0,2
7102014.0,2
4119338.0,3
9007545.0,1
2802375.0,3
4101429.0,27
9358.0,2
2801173.0,4
4195707.0,6
4118195.0,3
4103703.0,9
4102290.0,1
4170395.0,6
9208436.0,2
9034320.0,1
4111633.0,15
9176842.0,9
4179134.0,8
8501885.0,3
4160312.0,51
4103843.0,1
9117052.0,17
4170822.0,17
4119352.0,4
4176354.0,14
4118426.0,3
4135669.0,4
12883.0,1
4119413.0,30
4112354.0,3
4112351.0,1
4100434.0,16
4116572.0,5
4119033.0,1
4199057.0,2
10237.0,2
4103200.0,2
4109484.0,14
75143.0,1
4130267.0,1
4119392.0,35
8502224.0,1
9036133.0,2
4102904.0,30
4117383.0,3
4197477.0,1
8015.0,5
4179348.0,24
75086.0,1
20228.0,1
4151626.0,3
4179309.0,6
4176090.0,4
4119324.0,15
4119315.0,8
4110042.0,6
4116617.0,11
4178792.0,1
4196120.0,48
32741.0,1
1269.0,2
4196299.0,1
8501543.0,2
4178774.0,3
9130036.0,9
9776.0,1
217.0,36
4103810.0,4
8001758.0,1
9003339.0,1
16303.0,1
1018.0,7
4107862.0,5
1886.0,5
10228.0,2
4111757.0,5
4119996.0,3
4103589.0,20
8001622.0,1
12347.0,3
1880.0,14
4108136.0,19
4111772.0,1
4107035.0,3
4151572.0,4
4101578.0,46
4130089.0,20
4121804.0,8
4150151.0,30
4114359.0,9
4114427.0,4
7101935.0,2
4135523.0,18
9008388.0,1
4103709.0,3
4199078.0,1
9000548.0,5
1021.0,3
4130023.0,1
4122164.0,22
7102911.0,18
4122287.0,2
9008695.0,5
4178793.0,2
4119340.0,3
4100735.0,2
4179128.0,15
71096.0,11
8000530.0,1
8000226.0,4
4116629.0,9
9010792.0,8
4119555.0,4
9034307.0,1
4115075.0,1
9033992.0,4
4105250.0,10
9005692.0,1
9002703.0,1
4105290.0,3
4170368.0,4
4105229.0,3
4135028.0,17
4117848.0,4
4105251.0,1
71363.0,2
4101984.0,6
4102005.0,7
4117097.0,1
4112175.0,1
4101897.0,2
4102893.0,14
4130102.0,6
4103585.0,4
4101507.0,15
8501278.0,9
4114330.0,13
9013843.0,3
4113776.0,3
4107924.0,31
4117855.0,8
9116230.0,10
4172633.0,1
4160148.0,1
4179343.0,8
4110116.0,26
4150238.0,15
9036974.0,7
74432.0,1
9672.0,1
9001093.0,1
4176137.0,4
4116698.0,3
2745.0,18
9009126.0,8
4176082.0,6
8002163.0,3
4170086.0,1
4114425.0,8
4105915.0,5
4119410.0,4
4100488.0,9
4176132.0,13
4100543.0,3
4179288.0,1
4110764.0,1
4117257.0,3
9009097.0,2
4176759.0,2
4103815.0,2
73983.0,11
9010700.0,9
10784.0,4
8501396.0,2
4112.0,14
8794.0,1
4118446.0,1
9558.0,8
9119239.0,1
4113568.0,7
4119041.0,4
4196123.0,12
7514.0,2
4117428.0,2
4110434.0,1
4107837.0,2
1509.0,11
4170490.0,8
9109555.0,1
4176612.0,11
4179135.0,2
4110184.0,2
4176519.0,3
4170042.0,2
4150192.0,5
4195052.0,2
4110455.0,1
4115416.0,10
4105285.0,4
4106940.0,4
9012275.0,1
4199205.0,33
4103756.0,25
4130348.0,4
4199719.0,3
9035138.0,16
4100442.0,4
70635.0,1
4109767.0,2
4102812.0,19
9007141.0,1
9007657.0,4
319.0,25
9002119.0,7
2801690.0,1
4103482.0,1
4103687.0,2
4112211.0,21
4110719.0,2
4117419.0,4
4103124.0,13
4110034.0,5
4101502.0,5
4121364.0,17
4103650.0,8
4122902.0,3
70981.0,1
4114960.0,1
4179259.0,12
4121327.0,18
4102913.0,3
4112053.0,5
4100622.0,4
4160214.0,11
4112113.0,1
4102874.0,12
72096.0,9
9120511.0,11
4102417.0,1
4100657.0,2
4111688.0,22
4199185.0,14
4112039.0,6
4116271.0,9
4130038.0,1
4115607.0,4
8818.0,1
4103425.0,7
4103542.0,1
4109292.0,8
7102407.0,14
4103682.0,4
4170688.0,1
4179172.0,1
4117312.0,23
4170485.0,3
74991.0,2
9002556.0,2
4110404.0,8
9034653.0,2
8000958.0,1
71999.0,1
4110301.0,12
4103458.0,13
4110125.0,3
4150434.0,1
7823.0,6
4150496.0,4
4112128.0,9
4103692.0,6
4102075.0,5
4100715.0,4
4130499.0,9
9004324.0,1
4102936.0,16
2807278.0,1
4196580.0,3
4196559.0,5
4115085.0,7
4130226.0,4
10487.0,2
4103367.0,4
9008608.0,1
9109585.0,3
4121929.0,9
4179360.0,4
4119242.0,1
11008.0,1
4170637.0,12
4176989.0,32
4111663.0,1
4171342.0,4
4118208.0,1
4130338.0,6
4119810.0,3
4105261.0,12
4119453.0,3
4112361.0,7
4102173.0,3
4101838.0,1
8502007.0,2
76070.0,5
4151505.0,5
4199910.0,1
12356.0,3
4110450.0,1
9330.0,2
417.0,16
12139.0,2
9985.0,1
4118310.0,4
4103647.0,3
4176905.0,5
4101420.0,3
4107029.0,2
9035401.0,5
4117335.0,7
4107316.0,1
4101179.0,1
8002953.0,2
4176941.0,35
9010905.0,2
8992.0,4
4111725.0,11
4171001.0,17
4102088.0,6
4102853.0,16
4101903.0,2
4176170.0,8
9119227.0,24
9617.0,1
9673.0,2
4107952.0,8
8501471.0,1
72760.0,2
9122337.0,4
4102869.0,2
4176511.0,26
9000926.0,2
7103124.0,5
9009775.0,14
4116270.0,27
4117572.0,3
72529.0,10
4113778.0,14
9010577.0,1
9010937.0,2
4135334.0,1
8501726.0,5
4110408.0,7
4176369.0,12
4176081.0,5
4176085.0,13
4100413.0,10
10007.0,6
2721.0,6
4116665.0,19
4117407.0,9
4160231.0,9
4102933.0,5
4118498.0,9
4119673.0,4
4117373.0,20
4199198.0,1
70898.0,1
4122327.0,8
4113501.0,2
4199823.0,9
9814.0,3
76243.0,2
4110278.0,32
9000145.0,7
9002732.0,1
9957.0,2
4113573.0,7
4121987.0,7
4118444.0,17
4130277.0,2
4176096.0,23
4116637.0,11
4112058.0,1
9012649.0,2
8002606.0,3
4116510.0,16
9002129.0,10
2802807.0,1
71131.0,1
11451.0,1
2560.0,12
9009128.0,2
4170862.0,13
4108008.0,27
4179140.0,7
4119253.0,16
4179204.0,3
11291.0,1
1201.0,5
9008724.0,1
4178967.0,6
9197722.0,5
4197717.0,3
4103693.0,6
4179187.0,1
4116989.0,5
4116507.0,1
9012929.0,4
4176846.0,1
8501814.0,1
9010329.0,2
4113245.0,2
9005436.0,7
8502110.0,1
9110093.0,2
9110130.0,8
4100321.0,4
4102182.0,1
1815.0,15
8501147.0,1
9840.0,3
4100509.0,3
4100508.0,7
4179227.0,4
4176623.0,1
4135086.0,24
4108233.0,4
8002631.0,2
4179183.0,5
4199061.0,3
9000558.0,1
9009186.0,3
4107392.0,1
4107916.0,14
4179018.0,8
4178993.0,1
4119941.0,6
4176104.0,4
4111630.0,11
4119.0,18
4119323.0,4
4116550.0,12
4105240.0,4
4105318.0,7
7103057.0,5
9009721.0,8
4160073.0,5
2802949.0,1
9033711.0,1
4178208.0,1
4117426.0,6
3121.0,2
2801647.0,2
9176447.0,3
4112374.0,10
4115077.0,7
4112492.0,1
72763.0,1
2801958.0,1
4100437.0,6
4115120.0,5
4135566.0,4
4101895.0,7
72391.0,3
73187.0,2
4101125.0,2
4118313.0,6
4170599.0,4
7102394.0,4
4131078.0,3
4103654.0,6
9008692.0,1
9034305.0,9
8003170.0,5
4170687.0,6
4176486.0,4
4117856.0,6
4116319.0,16
8000733.0,2
2818.0,35
9130357.0,18
10503.0,10
10517.0,1
13613.0,2
32723.0,8
4119381.0,13
9034200.0,2
8000356.0,20
9010752.0,1
75305.0,12
7919.0,3
7103084.0,2
4136467.0,4
4121374.0,4
72817.0,4
9035958.0,9
4170119.0,18
8501631.0,3
4105775.0,6
8541.0,1
4101879.0,14
4119378.0,16
70500.0,13
4100378.0,4
2713.0,5
9117876.0,26
9008441.0,1
4118492.0,7
4111636.0,26
4103358.0,1
1274.0,2
4101370.0,8
4114769.0,1
4106964.0,11
4123517.0,2
4117652.0,1
73767.0,3
70707.0,3
4176610.0,5
72317.0,3
4178992.0,4
4130461.0,6
4179238.0,9
9002124.0,1
4101873.0,3
206.0,17
7103641.0,11
4106946.0,2
75424.0,3
4117054.0,2
9102633.0,2
72081.0,10
8001390.0,3
4121770.0,16
4195203.0,1
4179136.0,26
4107295.0,2
4119436.0,10
4196067.0,23
4119952.0,4
4118283.0,5
4170082.0,1
4103418.0,1
4170642.0,1
4117013.0,2
4122698.0,2
9008852.0,1
4112114.0,1
4199080.0,7
4170958.0,9
4176949.0,5
9013827.0,4
4110029.0,2
8001639.0,23
4108072.0,4
4116635.0,14
4195436.0,3
4103590.0,2
4107665.0,1
9008153.0,1
10625.0,1
4105259.0,16
4118561.0,12
75206.0,1
78859.0,2
4107072.0,7
4122169.0,38
4122940.0,2
4100511.0,20
4101467.0,2
4195059.0,7
4196065.0,16
4112108.0,3
4197556.0,14
4122900.0,8
4103298.0,3
4118502.0,6
4100700.0,2
9008305.0,4
16087.0,3
4100387.0,22
9012735.0,3
4118432.0,10
4105591.0,1
4150190.0,9
4101275.0,1
1750.0,6
4122403.0,10
72579.0,3
4131041.0,1
4116884.0,8
4116761.0,1
4115008.0,1
4195897.0,2
9012585.0,1
4119117.0,5
4117110.0,2
4178722.0,3
4110626.0,1
4130255.0,11
4117790.0,3
4101415.0,15
72900.0,1
4115908.0,2
4198934.0,3
9150110.0,3
4100410.0,2
2805647.0,2
4103915.0,1
9012745.0,3
9011751.0,1
4111787.0,1
4101444.0,10
4111730.0,11
4199364.0,4
9011204.0,2
8000991.0,13
4102836.0,1
4160371.0,17
4119264.0,3
4195723.0,1
16118.0,3
9635.0,9
9000489.0,1
4119192.0,3
4178079.0,1
1951.0,7
2822.0,18
4112348.0,5
4100572.0,5
4199917.0,1
7844.0,1
4100283.0,2
75900.0,1
4100478.0,3
3123.0,5
73654.0,1
4113292.0,1
4107053.0,2
4195035.0,2
9002882.0,1
4112512.0,8
71108.0,5
4100580.0,5
9011583.0,10
334.0,16
9007698.0,1
2521.0,17
4107883.0,1
4105670.0,3
4115906.0,1
8582.0,7
4195026.0,11
9824.0,3
4116651.0,6
4118218.0,2
4135101.0,4
4197598.0,14
4110173.0,5
4103421.0,2
4107.0,22
9001124.0,6
15241.0,1
4109827.0,1
4100695.0,2
4176765.0,3
9008375.0,2
2623.0,14
4110223.0,4
2802870.0,2
9013073.0,1
8001423.0,1
4102881.0,13
4110151.0,3
4122352.0,14
4116736.0,25
4103790.0,27
4105207.0,1
9035972.0,5
4113694.0,1
4122059.0,1
4111061.0,1
4110880.0,1
4177359.0,1
73133.0,1
9001649.0,1
4103456.0,1
4174249.0,2
72378.0,1
8501765.0,3
4101365.0,6
4107093.0,5
4197421.0,7
4103459.0,2
9011200.0,11
9009805.0,2
4103320.0,1
4179330.0,14
73987.0,1
7103126.0,1
2801234.0,1
4135682.0,2
4195610.0,20
11414.0,1
4150114.0,8
4107075.0,15
4108279.0,1
9013758.0,6
4199816.0,1
4196112.0,4
9008681.0,3
4199593.0,1
4179188.0,5
8732.0,3
4100551.0,2
4120166.0,1
4119860.0,1
4119804.0,1
4101917.0,1
76638.0,7
4107958.0,7
4110179.0,7
4319.0,18
4116430.0,2
4103716.0,3
13778.0,1
9008340.0,1
9012882.0,3
9123438.0,7
4130279.0,2
4130037.0,2
4117036.0,7
4115006.0,4
9009072.0,1
4100683.0,6
4119594.0,1
4178604.0,1
9111787.0,6
4110143.0,5
4113584.0,1
4179213.0,3
4177599.0,2
2801160.0,4
2800999.0,2
2760.0,10
4115158.0,7
4107812.0,2
4110071.0,3
4101361.0,1
9000058.0,4
