,20180702이용횟수
75777.0,4
4135682.0,4
4119617.0,1
4119234.0,2
4150668.0,4
4103688.0,41
9012656.0,3
9117876.0,22
4112356.0,4
4160299.0,5
4176082.0,5
8002642.0,4
4100601.0,12
4116590.0,3
4123498.0,12
4199532.0,9
4176928.0,5
4119472.0,2
4120046.0,5
9011525.0,1
4103587.0,3
4111618.0,5
325.0,9
9006334.0,13
10486.0,1
4130533.0,17
9170322.0,2
4119722.0,40
7102911.0,17
4176606.0,21
4103757.0,18
8507.0,9
9009114.0,1
4103689.0,3
4116992.0,53
4102102.0,4
4101235.0,1
1804.0,65
4102945.0,57
4179136.0,33
4113325.0,34
4119381.0,9
2802107.0,1
1881.0,7
4110169.0,8
4196107.0,20
4117373.0,17
4103524.0,8
1752.0,21
4199874.0,1
4116809.0,127
9012948.0,5
4100382.0,6
4130255.0,10
9009775.0,14
4160208.0,8
1453.0,11
9001968.0,1
8546.0,28
9003182.0,1
4107050.0,7
8501910.0,3
8501899.0,2
4111732.0,29
4101880.0,34
4197603.0,46
4100170.0,84
4117377.0,17
4119399.0,1
4150270.0,13
4103696.0,4
4103686.0,4
9349.0,2
4103428.0,23
4130437.0,24
4176486.0,7
4151783.0,37
4176808.0,1
1879.0,4
4176145.0,5
4119141.0,22
4176354.0,10
4170957.0,20
4119367.0,7
4178739.0,11
4123.0,13
4176815.0,2
9034418.0,14
422.0,23
14410.0,1
9033550.0,24
4116961.0,31
4101.0,6
4116363.0,20
4103392.0,2
4116896.0,7
1813.0,11
4118285.0,7
4100402.0,3
9004383.0,1
8002713.0,2
2515.0,17
4103626.0,6
4130549.0,8
4122348.0,13
4107044.0,6
9001124.0,4
9010911.0,1
71205.0,1
4117366.0,37
4100290.0,15
4150594.0,15
4105317.0,2
4178799.0,2
4112255.0,1
4111650.0,5
4150223.0,2
4105247.0,2
201.0,24
9009403.0,2
9009679.0,3
4103522.0,35
4117456.0,15
4114330.0,17
4197601.0,18
4199694.0,22
4110053.0,9
4100167.0,4
248.0,16
4110.0,18
4100873.0,1
74932.0,2
74991.0,2
4130061.0,32
341.0,15
4197033.0,9
4114484.0,1
4103258.0,44
4116432.0,34
4122408.0,23
4510.0,43
9122202.0,3
4102173.0,3
1276.0,4
4198970.0,2
9002678.0,14
9003529.0,2
4121368.0,2
4150310.0,3
4123692.0,48
4113743.0,7
9002929.0,1
9000854.0,9
4100339.0,1
4112046.0,2
4170299.0,22
4107207.0,1
4106934.0,17
9007992.0,1
4116784.0,33
4150116.0,1
4107129.0,3
4122700.0,1
4118273.0,8
4135669.0,9
9011214.0,1
417.0,21
9013034.0,1
4111920.0,13
4199204.0,27
4105338.0,12
4100623.0,1
4119244.0,7
4116108.0,20
9100650.0,36
4160370.0,22
4105261.0,9
7101753.0,2
4103769.0,5
4111670.0,15
4100070.0,36
4112179.0,5
1505.0,16
4121423.0,5
4105650.0,14
4114967.0,26
72142.0,1
8000781.0,2
206.0,10
4179222.0,2
4199856.0,4
4117042.0,17
4150201.0,40
2630.0,3
8502231.0,17
8502135.0,8
8426.0,1
60069.0,3
9034952.0,1
2813.0,21
4179238.0,15
4116761.0,3
4199080.0,10
4123659.0,11
11716.0,3
4501.0,19
8008950.0,27
213.0,20
4179140.0,4
4103415.0,7
4112505.0,1
4123665.0,21
4196092.0,2
4150467.0,2
4199196.0,29
4123729.0,13
4199416.0,8
4114448.0,15
4135028.0,16
4112518.0,6
4101883.0,17
425.0,32
4111630.0,12
74923.0,18
9033977.0,2
4151542.0,38
4107805.0,13
4112491.0,1
4123014.0,5
4122403.0,6
4135048.0,2
4103494.0,67
4112210.0,21
4170268.0,13
4101475.0,5
4107844.0,7
4123583.0,9
9034733.0,1
70631.0,1
1882.0,9
4118498.0,4
14655.0,4
4122162.0,3
8501766.0,19
4122169.0,27
4115940.0,1
4104.0,5
4113320.0,68
4150360.0,12
73202.0,1
4115144.0,2
4130345.0,9
4103531.0,11
10752.0,1
7101757.0,1
4131077.0,4
4131078.0,2
4175801.0,1
1284.0,5
4107793.0,4
4102946.0,2
9036837.0,5
4170515.0,11
4160042.0,11
4103240.0,8
9006848.0,8
4115039.0,1
7101711.0,4
4101410.0,5
10003.0,2
1506.0,9
4130065.0,37
4178617.0,12
4117307.0,27
4102090.0,16
4105250.0,9
8002112.0,2
4178957.0,3
4117330.0,92
75977.0,1
4130343.0,6
9101382.0,4
10503.0,9
71355.0,4
4110305.0,6
4107926.0,15
2800298.0,1
4130090.0,24
4107845.0,2
4114918.0,13
4117792.0,12
7000188.0,1
9008695.0,5
4160316.0,65
4112.0,13
4150239.0,7
4130325.0,12
9014557.0,5
4107058.0,3
4151571.0,2
4135004.0,3
9010219.0,2
4102145.0,11
4179246.0,8
4116225.0,1
4111665.0,15
4110258.0,5
9036064.0,3
4178616.0,2
9100051.0,1
4110168.0,28
70500.0,9
4119120.0,2
4110103.0,53
8003099.0,1
4170291.0,28
4103656.0,7
4100151.0,3
9012766.0,21
4103352.0,2
12285.0,1
4119686.0,2
4116602.0,27
9035958.0,8
4135786.0,4
4115025.0,3
4110119.0,7
9326.0,5
4195900.0,4
9679.0,3
4176455.0,8
4176447.0,13
4106952.0,3
4112110.0,2
9006329.0,10
4150421.0,5
4101487.0,4
4103458.0,11
9034954.0,2
75426.0,3
4103163.0,21
4103525.0,17
4103636.0,2
72521.0,7
14448.0,1
1027.0,16
20228.0,1
4100078.0,23
4102247.0,1
8732.0,2
4101824.0,4
4170953.0,1
4110133.0,11
4114426.0,13
4107920.0,13
4111661.0,7
4196091.0,54
4117329.0,23
4103406.0,9
4107159.0,25
4176125.0,19
4170322.0,15
9150160.0,13
4178967.0,4
4111682.0,9
4110396.0,6
2634.0,3
4199186.0,12
4116820.0,2
9176938.0,22
4170368.0,5
4121605.0,17
8607.0,12
4199821.0,2
9003369.0,9
4122893.0,2
7000168.0,1
4135003.0,9
4100171.0,7
4176783.0,37
4117271.0,55
4195051.0,3
4107230.0,1
79113.0,1
4123049.0,3
4160387.0,21
4199621.0,58
9012880.0,1
4110251.0,8
9002627.0,2
4178968.0,84
2755.0,19
4708.0,4
4110406.0,6
4114057.0,5
9006435.0,6
4105257.0,8
4118185.0,2
72798.0,6
4107865.0,35
4199604.0,12
4100428.0,7
7781.0,8
4176842.0,4
71565.0,1
4119064.0,6
4195224.0,1
4199766.0,37
4100213.0,1
1511.0,9
4171018.0,11
4101893.0,6
4113250.0,1
4100417.0,4
4176817.0,4
7102407.0,4
4111636.0,16
9036974.0,6
9034586.0,4
4199986.0,14
8500.0,1
4150244.0,17
4111716.0,6
4115062.0,62
4135687.0,4
4100280.0,3
4122291.0,3
9007149.0,1
4177989.0,1
4111335.0,1
4114847.0,23
4110021.0,3
4108294.0,2
4196034.0,8
4176104.0,7
4100520.0,8
4121986.0,2
4108471.0,6
10495.0,1
9012745.0,5
4107337.0,2
4122100.0,5
9118422.0,5
4116665.0,16
4111729.0,13
4117248.0,5
4199863.0,2
4117385.0,36
4150114.0,12
4117380.0,13
4122018.0,2
9002698.0,3
9000670.0,1
4117902.0,6
4122789.0,15
2800623.0,1
1808.0,23
4197112.0,29
4122750.0,2
4116510.0,20
9119219.0,6
4195572.0,1
8002970.0,8
8185.0,1
4100492.0,11
4100387.0,18
8501279.0,14
9000160.0,2
9034627.0,1
9033125.0,1
4113824.0,8
2737.0,16
76285.0,1
4178970.0,1
8002644.0,1
9012214.0,1
71198.0,6
8879.0,5
4116706.0,14
4171379.0,3
1762.0,52
4105337.0,20
8088.0,10
9102558.0,8
4195710.0,36
4199815.0,1
4170410.0,28
2622.0,7
9179223.0,24
75082.0,2
4103256.0,36
4176785.0,14
4123663.0,2
4119363.0,6
4103389.0,3
4195139.0,1
4208.0,7
4135095.0,8
2729.0,14
4118395.0,7
4118371.0,10
4196559.0,7
70495.0,4
10430.0,1
4103557.0,17
1958.0,6
2628.0,4
2518.0,26
4107856.0,7
4100012.0,3
9008729.0,4
1028.0,29
9000413.0,5
4103298.0,3
4130545.0,22
4102047.0,12
4217.0,1
9033711.0,3
4170486.0,10
4170912.0,9
4112141.0,3
4121985.0,11
7101927.0,1
4176904.0,9
4101481.0,4
4110176.0,2
4179239.0,1
4118550.0,7
2623.0,9
72908.0,4
9011097.0,9
9010960.0,2
4103781.0,7
4103579.0,5
4179194.0,1
4112082.0,1
4179309.0,4
1007.0,37
4116577.0,4
2803030.0,2
1888.0,12
4130203.0,6
4111731.0,12
4119431.0,14
4118429.0,17
4135092.0,5
4112236.0,3
4118157.0,2
4123267.0,2
72098.0,43
60068.0,1
70634.0,2
4103515.0,7
4198875.0,9
4150343.0,16
4115138.0,1
4130446.0,4
4116821.0,13
9006340.0,19
4116398.0,28
4179364.0,28
9150356.0,28
4195380.0,1
4101974.0,1
4120978.0,11
1278.0,5
9034941.0,1
4196189.0,21
312.0,7
2624.0,15
4118245.0,1
4103795.0,2
4160371.0,13
4101438.0,12
9010810.0,3
9178604.0,17
3212.0,2
4197328.0,2
231.0,42
4130186.0,19
4121408.0,12
4119378.0,21
4107566.0,1
4113333.0,12
4112198.0,9
9002166.0,6
2534.0,26
4102751.0,1
4102790.0,32
4120546.0,2
2801561.0,1
9179285.0,4
4195438.0,11
4151530.0,36
4176302.0,39
4179022.0,2
9001724.0,1
412.0,11
4100137.0,9
7896.0,2
9009205.0,2
9010522.0,1
9008417.0,1
4112217.0,1
9009055.0,6
9008681.0,2
74435.0,1
8501530.0,2
4170748.0,1
4122101.0,1
4105299.0,9
8501461.0,1
2758.0,24
8001689.0,1
4113605.0,13
2805037.0,1
4210.0,1
4198956.0,1
4101944.0,1
4102220.0,1
2641.0,11
4101507.0,8
13865.0,1
9032723.0,2
70687.0,2
9008780.0,13
9105370.0,8
70574.0,4
326.0,55
8018.0,18
4179274.0,4
9036136.0,5
4116903.0,9
4130391.0,2
9136729.0,1
1901.0,3
4100009.0,7
4103698.0,6
4113604.0,6
9103716.0,1
9012367.0,1
4122791.0,7
4160221.0,11
1013.0,42
9013088.0,1
74604.0,9
4119410.0,14
4179259.0,10
4101458.0,2
4118478.0,8
4100496.0,14
4105308.0,6
4105273.0,5
4100546.0,1
4113501.0,1
4199827.0,27
4103770.0,8
4107859.0,4
4117343.0,7
9606337.0,4
4178948.0,12
9010444.0,2
9012698.0,7
4113823.0,1
9009126.0,8
4130283.0,40
4116319.0,15
4111798.0,9
2822.0,17
1907.0,1
72329.0,9
8001763.0,4
9485.0,1
4117066.0,9
4178962.0,5
10529.0,6
4107191.0,2
4176097.0,3
9010506.0,1
4117384.0,4
4119152.0,12
4111867.0,26
4119413.0,26
4170488.0,15
8001757.0,12
4178996.0,6
250.0,1
4508.0,16
4119260.0,1
4195497.0,21
4119296.0,1
4119386.0,9
71099.0,6
4118113.0,2
4170691.0,6
9002558.0,8
9005338.0,2
4117857.0,8
76649.0,1
4109290.0,13
72028.0,1
4178818.0,3
4196173.0,1
1953.0,1
4176110.0,13
4170914.0,17
4100552.0,74
9008180.0,3
75813.0,2
9008721.0,2
4118195.0,6
8099.0,2
4110046.0,8
4110307.0,5
4135086.0,18
4102889.0,10
4113453.0,2
4199898.0,3
12859.0,1
9814.0,5
4109510.0,11
4100600.0,4
4105205.0,3
4105367.0,6
4176769.0,19
4170356.0,53
4119394.0,28
4107958.0,5
4118389.0,2
4114359.0,8
4116725.0,8
4176921.0,3
9009519.0,2
4118355.0,2
4199438.0,33
4176564.0,4
4105225.0,4
4118329.0,7
9100220.0,1
4111880.0,15
4196064.0,4
4196106.0,2
4130292.0,6
4130234.0,5
4117799.0,5
9103428.0,1
9006328.0,6
4116644.0,5
4116629.0,8
9006331.0,13
4110166.0,3
9012927.0,15
4853.0,8
72406.0,2
4101695.0,6
4195707.0,5
11958.0,2
4117312.0,25
4196195.0,3
4178115.0,1
4118427.0,4
9066.0,1
8000297.0,1
4111690.0,25
4103787.0,13
4119253.0,10
4117378.0,8
4111718.0,2
4176587.0,13
8002175.0,5
4101466.0,6
4196123.0,15
4199770.0,5
4118432.0,7
74700.0,3
4114848.0,15
4112368.0,5
4100330.0,1
9101957.0,1
4199618.0,38
4179331.0,6
4118140.0,1
4103816.0,2
4150651.0,6
4103904.0,1
4121937.0,1
9103813.0,11
4107079.0,8
4117428.0,4
71349.0,2
8501499.0,1
4174629.0,1
4135725.0,4
9010157.0,3
9010250.0,2
4100476.0,8
4115945.0,10
4102817.0,16
4117196.0,17
9286.0,4
4117838.0,2
4179237.0,30
4150325.0,11
4160050.0,2
4118313.0,7
4502.0,31
4170736.0,6
9002682.0,8
4117355.0,12
4100504.0,17
4122352.0,24
9003469.0,1
4119809.0,2
4107860.0,3
4118424.0,11
4110198.0,6
4110201.0,3
4122654.0,6
4114479.0,1
4114081.0,7
71190.0,1
4150215.0,8
4110945.0,1
4160218.0,2
4119074.0,1
4111916.0,29
4111901.0,2
4116315.0,11
2745.0,16
4103135.0,2
8758.0,5
4127.0,23
9010459.0,1
427.0,24
9107293.0,1
4103551.0,17
8000635.0,6
2743.0,28
4117016.0,45
4116987.0,12
2713.0,4
4117859.0,5
4113314.0,35
4130454.0,7
4179190.0,3
8001412.0,1
4110164.0,5
4118216.0,1
4176597.0,8
2731.0,17
8502230.0,3
4176355.0,1
2801895.0,1
4171385.0,1
4113360.0,2
4118291.0,3
4100602.0,13
4174258.0,5
4123727.0,2
9007657.0,3
9000131.0,9
9001969.0,1
4112095.0,2
4101850.0,2
4101859.0,4
4117375.0,7
4117251.0,17
71096.0,9
4115102.0,2
4199073.0,5
4115077.0,7
7102091.0,4
4199457.0,4
4110783.0,3
4130525.0,16
4135101.0,1
4176640.0,25
4131055.0,1
4102901.0,9
7103116.0,21
4103716.0,10
4107952.0,13
4150118.0,23
4122327.0,2
4115045.0,1
4115367.0,3
4197727.0,1
4116937.0,19
9006031.0,1
10128.0,1
4117420.0,8
4178483.0,1
4114323.0,5
4117654.0,1
4101436.0,21
4103463.0,4
4116557.0,3
9111584.0,3
4170266.0,16
2732.0,10
4105330.0,4
2551.0,11
8001264.0,13
4100598.0,29
4100705.0,1
4150267.0,13
2804876.0,1
4107636.0,7
4117040.0,1
71346.0,3
4119297.0,4
9011014.0,6
4113663.0,10
1954.0,1
9008787.0,4
4178964.0,7
4130140.0,8
4106948.0,6
4117041.0,11
9012926.0,2
4100555.0,31
4108432.0,6
10661.0,13
4170300.0,4
4135676.0,1
4113393.0,1
4123664.0,30
9176398.0,14
9643.0,2
72331.0,5
12378.0,4
4151658.0,8
4176678.0,3
4199474.0,35
3117.0,1
4116597.0,5
4117421.0,25
4117346.0,32
4179318.0,6
10734.0,3
76859.0,1
2716.0,3
4113972.0,11
4107777.0,4
209.0,15
4179232.0,5
8965.0,1
8002554.0,1
9008652.0,1
4116697.0,16
9011092.0,1
9117424.0,15
4130515.0,21
4103188.0,2
4107775.0,2
4176478.0,1
9010792.0,6
4118531.0,4
4102937.0,19
4111767.0,1
4170960.0,5
8680.0,5
4114773.0,1
4116179.0,8
4111633.0,8
4130331.0,13
4105484.0,1
4160217.0,12
4118147.0,4
9013927.0,11
4101843.0,9
4103685.0,4
4101984.0,4
4101985.0,2
12348.0,7
4101975.0,2
4115111.0,12
4103720.0,1
4196188.0,9
72572.0,1
4130223.0,4
8003142.0,1
4107637.0,5
4170667.0,10
4117897.0,5
9008313.0,1
4135502.0,1
4103677.0,8
4116228.0,2
9135957.0,6
9000128.0,7
4110401.0,2
71094.0,4
4103729.0,1
4131045.0,1
8502219.0,7
4116633.0,6
4111672.0,18
4105229.0,2
4118428.0,34
4130221.0,1
9197578.0,1
4195875.0,2
9002162.0,1
8000242.0,7
4103003.0,1
1906.0,7
4115005.0,1
4103634.0,13
2527.0,35
70756.0,7
1957.0,5
4116197.0,1
4101093.0,1
4103826.0,12
4100575.0,9
4196229.0,1
1909.0,8
4105328.0,8
4170301.0,2
4108288.0,1
4160348.0,10
4116839.0,8
9009203.0,4
4150511.0,9
8002113.0,3
4119370.0,4
4103744.0,2
2742.0,9
4110031.0,5
4100514.0,1
4117344.0,9
8001622.0,6
4103575.0,25
4119249.0,1
4176617.0,6
7103390.0,2
4197602.0,4
8003170.0,7
4102813.0,7
4196035.0,5
4130194.0,18
1878.0,2
8798.0,4
4102147.0,3
4100411.0,11
4179160.0,1
4107136.0,1
9117865.0,21
4121808.0,12
4170962.0,13
4170496.0,3
4130060.0,4
9012530.0,2
4115160.0,10
4107957.0,4
4116795.0,11
4121050.0,1
8102626.0,1
4103480.0,5
4122402.0,3
9009109.0,3
4107122.0,12
4115187.0,13
4102198.0,2
4179210.0,11
4103727.0,1
4135671.0,4
4116318.0,24
4111757.0,10
9737.0,5
8300550.0,2
4115072.0,3
4123609.0,1
9003558.0,1
9003696.0,3
9772.0,2
4121392.0,8
9009609.0,11
4113497.0,2
9032692.0,2
4100665.0,5
4199044.0,9
4195391.0,7
4103675.0,11
9100611.0,9
9034054.0,2
4112040.0,14
4101335.0,1
4118262.0,2
4103665.0,1
9404.0,3
10574.0,6
2805713.0,3
8501200.0,4
8002146.0,2
4101173.0,1
4112028.0,7
4170310.0,4
9011885.0,1
8501625.0,11
4111915.0,17
1275.0,4
4110942.0,1
4114485.0,9
9635.0,11
4176888.0,2
4179139.0,10
4178956.0,6
9014261.0,1
4130080.0,20
4170288.0,1
4130051.0,6
75928.0,2
8233.0,1
4117334.0,4
4176604.0,2
4114375.0,12
4112226.0,1
4122897.0,5
4118340.0,8
4150469.0,11
4150189.0,7
4100643.0,24
4105311.0,19
9102060.0,1
4103491.0,36
9646.0,4
4130256.0,2
4160385.0,2
4113573.0,6
4115067.0,3
338.0,19
2802933.0,1
2802621.0,1
1811.0,15
4101434.0,12
4102907.0,18
4176829.0,2
9014424.0,1
9005723.0,1
4130189.0,3
9034376.0,5
4119941.0,2
4173905.0,4
4118319.0,3
4122482.0,3
4106965.0,2
4100675.0,1
9001510.0,4
11754.0,3
1017.0,9
72473.0,4
4122079.0,1
4116216.0,1
4105217.0,4
4176446.0,15
2545.0,2
4111730.0,11
4114082.0,3
7937.0,15
9010671.0,3
2802228.0,1
4170490.0,8
4102536.0,25
4130386.0,2
4171019.0,15
9000429.0,1
4197684.0,10
9007147.0,2
4117369.0,15
2803395.0,2
4117383.0,3
4103560.0,10
4116313.0,1
4135034.0,29
4118344.0,6
4107.0,17
4118187.0,1
11834.0,1
4120519.0,13
4110145.0,10
9196575.0,4
4119425.0,3
4105259.0,11
4101277.0,1
4151531.0,4
4170852.0,1
70496.0,1
4113603.0,17
4116578.0,6
8002111.0,1
8501746.0,4
10835.0,2
75537.0,1
4117260.0,69
4110112.0,2
4106973.0,1
4118392.0,3
4100324.0,1
4119119.0,1
4117424.0,1
9292.0,2
71363.0,1
9176783.0,15
4176961.0,8
4178841.0,1
2754.0,22
9003559.0,1
4105291.0,19
9008197.0,1
9114951.0,7
4103817.0,1
8503.0,11
4107630.0,3
4179351.0,2
9035138.0,8
4122900.0,9
4170716.0,3
4178687.0,1
4116976.0,2
4115289.0,1
4195720.0,7
2549.0,16
4115041.0,1
71098.0,11
4136473.0,3
2802674.0,1
9114000.0,1
73783.0,2
9002652.0,2
334.0,14
4103419.0,6
4177002.0,12
9034653.0,6
4114983.0,3
4101795.0,15
4199597.0,40
4102882.0,14
73167.0,1
4199822.0,9
9008504.0,2
4135073.0,1
4130165.0,1
4130147.0,5
4101845.0,1
72605.0,9
4121929.0,6
4110058.0,13
4105651.0,2
4105604.0,1
4101005.0,2
2533.0,24
4107061.0,2
4199413.0,5
4103323.0,8
4117616.0,1
4112174.0,4
8002241.0,3
4103616.0,13
4176824.0,9
4103466.0,1
4117337.0,8
4103806.0,4
4100197.0,1
4100859.0,1
4112128.0,8
4199150.0,2
4122.0,5
10746.0,7
4105674.0,1
4105672.0,1
4113568.0,7
4176479.0,17
9013861.0,2
4176980.0,7
4178975.0,13
4101432.0,13
4113745.0,7
4110416.0,20
9014562.0,1
4117338.0,19
8501016.0,2
4107051.0,7
4174792.0,1
4150599.0,2
4101697.0,3
2800624.0,1
2801501.0,1
4151562.0,4
4118557.0,13
4119342.0,1
4115910.0,1
4110199.0,9
4122203.0,11
4101722.0,1
4103432.0,4
4111721.0,2
4119254.0,3
4119055.0,11
9150139.0,8
4122211.0,2
2801844.0,1
8501577.0,12
4116736.0,9
9000556.0,7
4150328.0,12
4112149.0,2
4100525.0,8
4120447.0,4
4121289.0,5
4151563.0,1
4117850.0,1
9034968.0,5
4107656.0,1
4114325.0,2
4108068.0,1
9002656.0,2
9036528.0,3
2512.0,7
4116743.0,37
75199.0,1
4110179.0,5
8000303.0,2
73772.0,2
4122341.0,9
8001510.0,4
72877.0,3
8501007.0,3
9929.0,1
4118475.0,1
4130329.0,10
4130374.0,13
4130368.0,5
4135057.0,19
4105242.0,1
4150420.0,1
4119300.0,4
4112181.0,2
71275.0,1
9103505.0,1
9536.0,2
4199626.0,23
4113602.0,6
72075.0,7
4115606.0,12
76425.0,3
4135055.0,11
4101861.0,2
9606593.0,1
4150468.0,2
4111702.0,3
4107406.0,1
4176950.0,16
4107789.0,3
4112211.0,12
4112349.0,7
4135108.0,13
4101548.0,1
4105234.0,6
72012.0,1
9034948.0,2
4107072.0,11
4150241.0,9
9809.0,1
317.0,22
4107694.0,2
9011603.0,1
4176077.0,4
4151561.0,1
4101932.0,1
71622.0,1
4130219.0,4
4111655.0,2
9000917.0,8
4197594.0,12
4110044.0,1
8502017.0,8
9111624.0,5
4196050.0,17
4130443.0,6
8000991.0,9
4119144.0,11
4119692.0,9
9007883.0,1
4118514.0,2
4103533.0,27
4100573.0,5
4119295.0,5
4122756.0,21
4130247.0,2
4101987.0,2
4196069.0,24
9011700.0,3
72504.0,1
416.0,14
4130488.0,40
4199600.0,6
9027.0,6
4170830.0,2
75466.0,1
4179461.0,1
4118382.0,3
7103123.0,1
4103659.0,3
8000261.0,2
4111797.0,1
8501897.0,9
72394.0,6
72408.0,1
9003815.0,6
4100531.0,2
4112265.0,1
4107104.0,5
7102603.0,1
4116914.0,28
9010385.0,2
4102911.0,29
4170979.0,7
4114454.0,4
4197600.0,13
2532.0,10
73686.0,1
1403.0,30
9000173.0,3
74012.0,4
4110117.0,8
9034301.0,6
4117393.0,5
9030065.0,2
75690.0,2
4108287.0,1
9013252.0,1
4110670.0,16
4111153.0,1
4195436.0,4
4111693.0,4
4119256.0,5
4114055.0,1
218.0,16
2627.0,10
71922.0,3
328.0,9
4113777.0,8
4170959.0,10
4105280.0,13
8002170.0,1
75760.0,13
9000198.0,9
4111961.0,2
4110109.0,3
4122353.0,4
4128.0,22
9102650.0,1
4160041.0,4
76636.0,4
4197596.0,25
1217.0,2
9619.0,3
7000034.0,1
9003698.0,3
9009790.0,1
4179188.0,3
13607.0,1
4199607.0,2
4107035.0,3
9003825.0,5
9035093.0,3
9235840.0,5
9182.0,1
2825.0,15
243.0,6
4114341.0,11
4115020.0,12
4105775.0,6
9010234.0,3
4118565.0,13
9002640.0,1
4198840.0,8
4110073.0,4
74029.0,1
4112200.0,3
8502070.0,3
4102139.0,4
10290.0,3
9034223.0,16
2513.0,6
4310.0,20
9011656.0,1
4170485.0,4
9006153.0,1
4117213.0,3
4114023.0,1
4110144.0,3
9009425.0,1
4105161.0,1
74420.0,1
4121825.0,10
4170721.0,5
4123499.0,10
4197019.0,10
7891.0,1
4179179.0,2
4117803.0,1
2725.0,3
10166.0,3
4170313.0,10
4117245.0,10
4122356.0,2
4101598.0,5
4121988.0,7
4115414.0,1
4109414.0,1
4170016.0,2
4195009.0,32
4135939.0,2
4515.0,21
74860.0,1
8501543.0,3
4113606.0,4
4130222.0,18
4123495.0,11
4117243.0,6
9012199.0,5
4105353.0,4
9118153.0,15
4110197.0,3
4110196.0,11
4105624.0,44
4112512.0,6
9032622.0,1
4101895.0,6
4105263.0,11
75866.0,11
4150358.0,4
4130103.0,10
74835.0,1
4106623.0,1
4106657.0,7
3213.0,3
4105266.0,11
9036129.0,3
4199380.0,5
4110035.0,1
4103124.0,12
4170543.0,5
9013168.0,1
4103783.0,7
9036089.0,1
9011737.0,7
9033549.0,12
2800164.0,3
4116587.0,1
79692.0,1
9107159.0,20
9586.0,1
9957.0,4
4121308.0,2
11107.0,1
4118493.0,3
8002744.0,2
4118368.0,33
4110152.0,9
4111675.0,11
4130326.0,14
4117622.0,1
2626.0,7
9010340.0,4
9010329.0,3
4109326.0,1
4101456.0,3
4176366.0,19
4106964.0,5
4119429.0,11
9000145.0,6
9011069.0,6
4703.0,1
4195026.0,12
4150428.0,2
4116912.0,2
4195714.0,5
4106989.0,3
1267.0,4
9012929.0,1
4105964.0,1
4104678.0,2
4104013.0,3
4103534.0,24
9005401.0,2
9110609.0,2
9035401.0,7
9176308.0,2
4101502.0,8
4122363.0,8
4195055.0,17
4116616.0,7
2525.0,4
4100150.0,14
4122896.0,1
4112241.0,3
9010178.0,1
4130500.0,5
4116544.0,1
4100442.0,1
4117299.0,21
4120033.0,5
4103818.0,8
9002020.0,2
4199076.0,5
4119996.0,2
4176985.0,1
4115065.0,7
4111803.0,3
1507.0,6
2801846.0,1
9135942.0,1
2801443.0,1
1815.0,7
4102853.0,16
9176455.0,9
72853.0,1
4160116.0,1
9008415.0,6
4178952.0,1
71347.0,7
4150152.0,7
4160243.0,3
4511.0,20
4199697.0,13
4103721.0,9
9011200.0,10
76423.0,2
4118533.0,4
4115397.0,1
4173899.0,2
4117308.0,4
4150441.0,2
4119401.0,1
4100622.0,2
76087.0,2
4150377.0,2
4110402.0,3
4197699.0,1
1315.0,2
4105335.0,11
4117127.0,1
4119175.0,8
4111686.0,5
4116230.0,2
4178211.0,3
8916.0,2
75920.0,2
4112240.0,3
4119236.0,3
72279.0,11
4116642.0,2
4117802.0,8
4107041.0,6
9036874.0,7
4198640.0,2
9012547.0,1
4100494.0,14
4151555.0,7
4195416.0,3
4110071.0,3
9636755.0,3
9033348.0,1
71968.0,1
4110763.0,2
3118.0,2
10741.0,1
9034303.0,3
4111.0,5
9000914.0,2
4103630.0,1
9001098.0,2
60015.0,8
9034196.0,9
4176565.0,4
4114481.0,3
75443.0,2
4117129.0,5
4150347.0,15
8002753.0,3
4807.0,6
4117427.0,22
4119063.0,9
4101804.0,2
4105744.0,3
4118411.0,2
4100408.0,5
9001905.0,1
4103621.0,4
9030890.0,1
9198899.0,1
9178030.0,2
4107641.0,4
72317.0,3
9035991.0,2
4123657.0,16
12356.0,1
4105915.0,8
4105318.0,4
9008680.0,2
4119667.0,23
4119369.0,5
4198925.0,1
4106960.0,3
9011514.0,1
9035347.0,13
4107117.0,13
4103527.0,8
4103529.0,12
4103537.0,5
4199300.0,5
4160245.0,5
9002821.0,2
73799.0,3
8501280.0,2
4179018.0,10
9009829.0,2
72619.0,1
4103505.0,13
4106859.0,6
2801979.0,1
4112139.0,7
4101967.0,15
4178212.0,1
4111589.0,1
4118363.0,2
4113255.0,7
1950.0,4
4812.0,6
9311.0,1
4100314.0,1
4118281.0,12
4122342.0,10
4199314.0,12
4179024.0,1
4103408.0,1
4101693.0,1
4170967.0,4
4103692.0,4
4103735.0,1
4116655.0,9
4102847.0,3
9036127.0,9
7103056.0,11
9196637.0,4
4102046.0,5
4104709.0,1
4117392.0,2
4118304.0,2
4105478.0,7
4110127.0,3
4111654.0,5
4113968.0,1
9882.0,5
4122696.0,1
4103435.0,4
4171002.0,5
4112348.0,6
9447.0,3
4117017.0,1
4196927.0,3
4116550.0,6
4119169.0,6
4123013.0,2
4111651.0,8
4197562.0,1
4130452.0,1
4116617.0,11
4112010.0,1
4199714.0,16
9009038.0,3
9966.0,1
4105256.0,9
4103540.0,12
10730.0,14
8002108.0,4
9033082.0,1
4107598.0,2
4101409.0,8
4170881.0,1
9196865.0,3
2802111.0,1
4103706.0,1
4176900.0,1
4110713.0,9
