,20180701이용횟수
4102139.0,3
4176511.0,16
4116999.0,9
9001906.0,1
4119012.0,1
4100573.0,5
4150373.0,4
8845.0,1
4105554.0,1
4117314.0,1
4199953.0,1
4135077.0,3
4116659.0,10
4102896.0,17
4100125.0,17
4103521.0,2
4130293.0,8
4110066.0,1
4118325.0,1
4160229.0,4
9005336.0,1
4119365.0,11
4119472.0,5
8502114.0,2
4199205.0,22
4114352.0,8
4199414.0,2
4196105.0,4
4119898.0,1
4111789.0,6
4117188.0,10
4102918.0,2
4117361.0,7
4509.0,6
4179348.0,8
4160241.0,13
4135714.0,1
4103531.0,4
9921.0,1
4105298.0,14
4199986.0,3
4150310.0,1
4105261.0,11
4102325.0,1
4101448.0,2
10041.0,2
236.0,21
4170322.0,3
4510.0,15
1217.0,2
2813.0,16
4198959.0,1
4103301.0,4
4103658.0,4
1750.0,8
4100150.0,6
4130114.0,10
4177325.0,4
4121309.0,6
4177513.0,1
4115057.0,20
4102911.0,4
4100912.0,2
4195040.0,2
4102889.0,3
4114428.0,3
4170822.0,8
4110162.0,2
4105263.0,6
4176914.0,1
4179359.0,4
4130065.0,5
4116555.0,3
244.0,1
9036125.0,4
4130514.0,40
2611.0,4
4110148.0,2
4160374.0,12
4110278.0,6
4117329.0,12
4150244.0,1
2805943.0,2
9007156.0,1
4199697.0,4
74927.0,2
71130.0,1
11137.0,2
4176156.0,3
4135108.0,6
4100615.0,11
4160231.0,10
4119276.0,2
4135532.0,3
7102407.0,6
4117380.0,3
4102009.0,3
4170410.0,17
4199769.0,3
4123.0,11
8001901.0,1
2738.0,6
9011780.0,1
9011234.0,1
8001647.0,2
10065.0,1
8501566.0,1
4102348.0,1
4160070.0,4
4103730.0,4
4107447.0,1
4195020.0,12
4119156.0,8
4100411.0,3
4110154.0,2
4199965.0,1
210.0,4
4105214.0,2
1758.0,4
9006461.0,3
72078.0,6
4177327.0,1
4176102.0,8
4120.0,4
8001649.0,1
8002604.0,7
4106695.0,3
4102936.0,2
4198956.0,4
4101366.0,2
4102330.0,1
4120519.0,3
4109210.0,2
4100044.0,6
4101476.0,1
75209.0,2
4195885.0,5
71838.0,1
9008436.0,8
4101431.0,7
4122100.0,2
4105201.0,8
416.0,18
2715.0,7
9036974.0,8
4107402.0,2
9010329.0,4
4107104.0,2
4103686.0,3
4177342.0,1
4170053.0,3
8003174.0,1
4115797.0,1
9119227.0,4
4196107.0,5
2802895.0,2
4111916.0,13
4195702.0,17
4116926.0,5
9005411.0,1
4151542.0,13
9012213.0,1
8002851.0,1
9010227.0,1
4199433.0,11
9010157.0,1
4116815.0,23
4110167.0,14
4113317.0,14
9100.0,3
7102911.0,9
9013058.0,1
9002132.0,9
4103674.0,4
4103522.0,26
8001010.0,2
4105371.0,25
4118255.0,9
4102.0,5
4102821.0,1
4115073.0,5
4102900.0,6
4160254.0,62
4170299.0,16
4110172.0,1
4204.0,3
4103809.0,3
4101410.0,2
1012.0,2
4151529.0,1
4197334.0,1
4114471.0,2
4100566.0,11
4101880.0,10
71435.0,1
4117377.0,3
72411.0,1
4198960.0,2
4170525.0,23
4110448.0,2
4198432.0,1
9101382.0,3
4103743.0,2
4115190.0,13
4103824.0,1
4160260.0,6
4151547.0,17
4103276.0,6
4103382.0,2
4108208.0,14
2817.0,13
4178886.0,1
4102075.0,1
4116969.0,4
4197539.0,9
4110416.0,15
4122171.0,4
4114.0,14
4113035.0,5
4176735.0,1
4130216.0,5
4103654.0,3
4112039.0,2
4199885.0,30
4107859.0,6
4195533.0,1
8002636.0,1
2806076.0,1
9010679.0,10
4179129.0,7
1032.0,23
4170745.0,1
4101466.0,5
339.0,6
9036127.0,10
4101532.0,8
4112446.0,1
7475.0,2
8501549.0,2
4123448.0,10
4195711.0,18
2629.0,5
9007423.0,1
2801438.0,9
4103643.0,1
4170975.0,3
4116976.0,1
4101428.0,16
1913.0,6
4100408.0,2
4116316.0,7
2819.0,12
8530.0,2
4117172.0,8
4170118.0,13
2800505.0,1
4101788.0,1
4135523.0,4
4105213.0,1
4102097.0,1
4195053.0,5
4111650.0,3
1001.0,2
1251.0,1
4179331.0,2
4198965.0,5
4199200.0,11
4112179.0,1
4105376.0,17
4199828.0,1
2827.0,6
4117419.0,4
4103416.0,1
4110281.0,3
4118175.0,1
4116840.0,2
4102809.0,6
8001610.0,2
4119221.0,1
4195022.0,1
315.0,2
4119038.0,1
9005031.0,1
4176941.0,5
156.0,7
1891.0,5
7570.0,2
4103650.0,3
4118485.0,1
2811.0,14
4160219.0,17
4106956.0,1
4196073.0,9
3128.0,2
4198207.0,1
4199919.0,3
71357.0,6
8001576.0,1
4101438.0,4
4123692.0,7
4103603.0,6
4150246.0,5
4116916.0,14
4101434.0,3
4117293.0,29
4150651.0,2
4199196.0,5
4108210.0,8
4101424.0,11
4508.0,6
4101093.0,1
2801437.0,2
2801577.0,2
4118475.0,4
4207.0,3
4151783.0,9
4119963.0,5
9035842.0,7
4197557.0,5
4103528.0,5
1203.0,8
4103162.0,1
9117424.0,9
4176955.0,22
4118529.0,1
4118464.0,1
4176952.0,1
9002119.0,7
4176961.0,2
4130433.0,30
4102937.0,7
4111631.0,6
4110061.0,2
4130080.0,15
4110396.0,5
4196131.0,3
9004562.0,4
11603.0,1
4112119.0,1
4100326.0,1
4199156.0,1
4112063.0,3
4103626.0,3
2632.0,6
9252.0,1
9010631.0,2
4110277.0,3
9005101.0,1
8002387.0,1
4102902.0,9
4114375.0,7
4151628.0,16
9000125.0,1
4107634.0,4
2530.0,10
4176366.0,5
4117428.0,2
4196072.0,1
4198880.0,4
4103124.0,3
9012618.0,1
4130359.0,11
4101425.0,6
9117052.0,8
4195438.0,3
8964.0,2
4198878.0,3
8507.0,5
4103559.0,3
4123499.0,3
4106948.0,6
4113743.0,8
4170765.0,2
4198900.0,5
4123446.0,6
2801159.0,1
2557.0,4
4116961.0,5
341.0,4
9002123.0,1
4114400.0,1
4177323.0,9
4103667.0,1
4106851.0,3
2802469.0,1
4113309.0,6
9036126.0,1
4114909.0,11
4130023.0,2
4105335.0,5
79646.0,1
8001510.0,1
73983.0,4
9010498.0,1
213.0,12
4135010.0,1
9008841.0,1
4108286.0,2
9002069.0,2
4110118.0,6
8501539.0,1
4111908.0,3
9002750.0,2
70975.0,2
8002745.0,1
72056.0,5
70617.0,1
4100594.0,10
9003182.0,2
9857.0,1
4170304.0,1
4116631.0,1
9640.0,1
71098.0,2
9636751.0,3
4103296.0,1
4114342.0,19
4100457.0,3
4117366.0,18
4179184.0,2
9005414.0,1
4119104.0,1
4176426.0,24
4116685.0,1
2802669.0,1
71624.0,2
2717.0,3
4199607.0,3
9009604.0,4
4122.0,2
9006331.0,2
4199470.0,2
9034956.0,2
4160207.0,11
4105309.0,11
4119106.0,8
4179312.0,3
4199474.0,9
4119016.0,2
4176121.0,2
4119204.0,1
320.0,7
4116728.0,3
4104693.0,3
4106859.0,7
9002930.0,1
4100187.0,2
4103512.0,1
71340.0,1
16343.0,2
4103505.0,7
9002633.0,2
4123438.0,1
4101676.0,1
4100523.0,8
4116684.0,17
4105328.0,4
4119245.0,2
11521.0,1
4130022.0,2
4197112.0,6
9176455.0,5
4116903.0,5
4119029.0,28
4100335.0,4
4179182.0,10
4111860.0,3
2515.0,5
4198939.0,7
4196247.0,13
9002681.0,5
4160051.0,2
4170935.0,11
4103298.0,3
76021.0,1
9006347.0,2
4103663.0,11
4179188.0,1
4113630.0,2
4103495.0,5
8025.0,1
4101454.0,2
8000652.0,7
4108538.0,21
4112196.0,4
15238.0,2
8002272.0,2
9004276.0,1
9009193.0,1
72929.0,2
71440.0,1
4100424.0,1
4101369.0,14
8501286.0,1
4170045.0,1
7923.0,2
1453.0,12
4100427.0,1
4100656.0,11
4170746.0,1
4119053.0,2
4103615.0,5
9105370.0,1
9012967.0,1
4102480.0,2
4111630.0,5
4111643.0,21
4118463.0,3
4119420.0,5
74031.0,1
9010788.0,1
4115245.0,3
4107033.0,8
4107035.0,2
9108233.0,2
4107685.0,2
4119453.0,5
4107805.0,4
10290.0,4
9004244.0,3
2521.0,11
4179230.0,1
4196925.0,2
4199187.0,4
72992.0,3
4808.0,1
4195018.0,17
9008568.0,2
4178800.0,1
4118272.0,1
4179276.0,2
4122167.0,3
4103.0,3
4103503.0,1
11220.0,1
9000127.0,4
4112205.0,5
4160122.0,7
8977.0,3
12348.0,5
9007620.0,1
2517.0,7
4103258.0,20
4150238.0,11
2529.0,5
1916.0,3
4111709.0,2
4151565.0,5
4135093.0,1
4107741.0,2
4177814.0,1
4122910.0,2
4170689.0,1
4101560.0,7
4100008.0,12
4102913.0,2
4122348.0,3
4199061.0,2
7103055.0,2
4118498.0,5
4116727.0,12
4199076.0,2
4116622.0,3
4130550.0,5
1958.0,3
8002599.0,3
9011204.0,1
9109775.0,3
9882.0,2
4179208.0,2
4118491.0,1
4130286.0,18
4121873.0,2
4111677.0,9
4115107.0,5
73123.0,1
151.0,22
4117310.0,6
4114426.0,3
4117042.0,9
4170074.0,1
9036618.0,1
9036133.0,1
4176335.0,2
8001324.0,1
4103798.0,3
4178183.0,1
1950.0,7
4100171.0,8
4195610.0,11
4103376.0,2
4105225.0,1
9170723.0,1
9008732.0,3
1275.0,5
71606.0,2
4123659.0,6
9008901.0,1
4116697.0,3
9005350.0,1
4102926.0,1
4103742.0,2
4118330.0,4
1204.0,3
4170516.0,5
4107633.0,1
4179246.0,4
4117382.0,7
4119391.0,3
1755.0,16
2727.0,11
74934.0,6
4105852.0,1
1283.0,2
2800890.0,1
4110391.0,2
333.0,7
4107119.0,2
4170912.0,8
4103463.0,4
1726.0,15
4102941.0,15
4102944.0,6
9001124.0,1
4113775.0,10
4103829.0,3
2553.0,4
4122347.0,2
4105743.0,1
4135109.0,1
4136466.0,6
4179330.0,6
2561.0,5
4116356.0,1
4100430.0,4
2537.0,1
4195720.0,4
9300.0,1
4100554.0,11
9010709.0,1
4103811.0,3
8002970.0,2
4179233.0,1
4198932.0,1
4107856.0,6
4107612.0,2
4105219.0,1
4130511.0,5
4100790.0,2
8001637.0,3
8001645.0,1
4160204.0,3
9012547.0,2
9307.0,3
4120441.0,9
4179022.0,3
9008824.0,2
75479.0,1
427.0,12
4121988.0,3
4118348.0,11
4199764.0,2
4160261.0,16
4170396.0,1
4103799.0,2
4106674.0,4
4198958.0,1
4119828.0,1
2514.0,6
4100586.0,3
4119246.0,6
4112518.0,2
4176757.0,2
4116618.0,1
4111825.0,4
4110282.0,4
4117338.0,8
9012948.0,4
2630.0,1
4100592.0,1
4110161.0,1
4101502.0,2
4195727.0,14
4130462.0,1
4108294.0,3
71108.0,4
4116109.0,2
9035074.0,1
72557.0,2
9005094.0,1
4100395.0,1
4100360.0,1
4122353.0,6
4103675.0,7
4118363.0,1
9606337.0,3
72297.0,1
72331.0,1
4123657.0,2
324.0,2
4130549.0,4
4110248.0,1
4110054.0,8
9036131.0,2
4171009.0,4
4130333.0,2
4107952.0,5
4150173.0,14
4195058.0,1
4178235.0,1
4103620.0,1
4209.0,4
4100556.0,12
70981.0,7
4119677.0,6
4199413.0,2
9121363.0,3
4160313.0,31
4170464.0,1
4102311.0,1
9004256.0,5
2551.0,5
4108016.0,20
4199412.0,8
4102138.0,2
4131077.0,9
8003171.0,1
9011622.0,1
325.0,6
4102914.0,2
4122287.0,1
4118344.0,4
4150127.0,9
4160097.0,1
8502226.0,4
4170046.0,1
9004253.0,1
8001435.0,1
248.0,10
8864.0,6
9179350.0,1
7102091.0,3
4103560.0,4
4110943.0,1
4101125.0,2
4178962.0,2
10174.0,3
4176447.0,6
4150555.0,6
4111731.0,7
4103299.0,5
9012814.0,4
4176807.0,12
4101974.0,2
11514.0,3
2545.0,2
9013238.0,1
4101365.0,1
4178940.0,5
71922.0,1
1202.0,3
11230.0,4
8501183.0,1
8798.0,2
4110100.0,4
4115058.0,1
4117271.0,6
74699.0,1
4107044.0,5
9636968.0,1
9002840.0,1
4102141.0,6
4118427.0,2
4111954.0,7
4179256.0,2
4106961.0,2
4101418.0,1
4178214.0,7
4112121.0,2
4113497.0,2
4106741.0,1
4103719.0,7
10120.0,4
4115473.0,1
4198639.0,2
2543.0,8
4100640.0,1
4103577.0,4
4110157.0,1
4199826.0,2
428.0,5
9000846.0,3
4130282.0,1
4122679.0,15
9010457.0,3
9008681.0,5
4103673.0,1
4116904.0,5
9009551.0,2
2806866.0,3
73938.0,1
4160325.0,5
76639.0,2
9001072.0,2
4113294.0,2
4109278.0,2
4151564.0,3
9001073.0,1
8501272.0,1
9036973.0,2
75932.0,1
4114765.0,2
74968.0,1
71325.0,1
4117611.0,1
4199282.0,1
4197076.0,1
4112357.0,1
4123496.0,10
4122178.0,4
4107041.0,2
9008295.0,2
4107623.0,2
4101409.0,6
9109317.0,1
4107336.0,1
4197598.0,8
4100476.0,3
4150192.0,2
4116572.0,2
4116624.0,1
74913.0,5
10723.0,4
4150121.0,6
4111624.0,29
4111727.0,5
7769.0,2
4122018.0,2
7102644.0,1
4150313.0,3
4103757.0,8
4111913.0,4
4111800.0,2
247.0,1
9748.0,1
4170884.0,9
2741.0,11
72521.0,3
4179372.0,1
4105812.0,1
9036300.0,6
4122901.0,8
73067.0,1
4130508.0,7
4105340.0,4
4118273.0,1
9034331.0,2
4130222.0,6
4105531.0,2
2805781.0,1
2802592.0,1
3133.0,1
4121408.0,6
4177464.0,2
1273.0,4
9000791.0,1
4118042.0,2
4105302.0,6
4102102.0,2
4178980.0,3
4119809.0,3
4150498.0,1
4105278.0,2
74915.0,1
1823.0,4
4120524.0,3
1206.0,5
4121812.0,1
4107900.0,8
4102938.0,3
4197326.0,2
72593.0,2
4160339.0,20
4170492.0,8
4170532.0,2
4197600.0,4
10835.0,1
79113.0,2
72336.0,8
7102101.0,1
4111638.0,10
2801155.0,1
9012470.0,1
70771.0,1
4105260.0,1
4178237.0,1
9002678.0,11
4115126.0,2
9012983.0,1
4115606.0,7
8002318.0,1
4114368.0,1
74415.0,1
2614.0,2
4105259.0,3
74914.0,2
4103537.0,2
4176678.0,2
4195714.0,2
241.0,22
9008231.0,1
4613.0,1
4103696.0,1
4113985.0,1
9003492.0,1
9009609.0,8
9101848.0,2
4170487.0,12
4103698.0,2
4111757.0,3
4101819.0,2
4171004.0,1
75290.0,2
4103556.0,1
4102364.0,1
4103458.0,7
4107046.0,5
4116178.0,14
4504.0,5
73130.0,1
415.0,8
2802757.0,1
9011649.0,1
4100960.0,2
9011863.0,1
4160299.0,3
173190.0,1
4119152.0,5
70117.0,5
8501273.0,10
4106938.0,4
70629.0,1
4123685.0,3
9034337.0,3
2555.0,4
4123391.0,1
4111385.0,1
1270.0,3
4150125.0,11
4121341.0,1
4108136.0,7
9003718.0,3
4130171.0,4
9115049.0,2
4101872.0,1
4119950.0,5
4130443.0,7
4130249.0,2
4119812.0,7
4111784.0,2
4101488.0,3
71198.0,2
8502227.0,1
9104375.0,1
9110193.0,1
2532.0,2
4101989.0,12
4199081.0,1
4110056.0,3
4110058.0,6
9036041.0,1
4100665.0,2
4197436.0,1
10411.0,1
4119414.0,1
4119390.0,9
4130305.0,2
335.0,12
4102923.0,2
3116.0,6
4173872.0,1
4176612.0,3
4103607.0,11
338.0,10
2800956.0,1
2759.0,10
4810.0,3
4130327.0,15
4150182.0,18
4199597.0,4
4106657.0,10
4111688.0,13
4116355.0,3
4105287.0,2
4176824.0,4
4150471.0,1
4106943.0,1
9100068.0,1
4116912.0,1
2801460.0,1
1815.0,5
4170939.0,11
4122356.0,2
4116914.0,2
4100010.0,11
73958.0,1
9000925.0,2
4107860.0,1
8828.0,1
4130193.0,3
4100694.0,3
4103806.0,3
4119231.0,2
8502230.0,3
9009614.0,1
4160206.0,1
72735.0,1
4100614.0,10
4100501.0,6
4170054.0,1
9000427.0,1
9000429.0,2
4111792.0,1
4118258.0,3
4130118.0,5
4130224.0,7
4100624.0,13
4103523.0,1
4116655.0,6
4113255.0,8
2527.0,5
9406.0,1
5000020.0,1
4130223.0,4
4176581.0,1
8001644.0,1
4112240.0,2
4199186.0,3
4113713.0,1
1903.0,3
2805058.0,2
10746.0,3
8501903.0,1
71968.0,1
4170515.0,3
2523.0,3
4110839.0,1
2802674.0,1
4118524.0,1
4117027.0,6
2560.0,2
4117266.0,1
4150203.0,3
4176759.0,1
4103406.0,2
4135101.0,3
8001414.0,1
2805047.0,2
1507.0,4
8501518.0,2
9009883.0,1
9014260.0,3
9009430.0,2
4135058.0,3
9000847.0,1
4179461.0,1
4179460.0,3
4115539.0,1
4115537.0,1
11090.0,3
4197492.0,1
4103655.0,3
4101444.0,3
9011359.0,1
13431.0,1
4116665.0,8
8002633.0,2
8002393.0,1
9425.0,1
9001095.0,1
9006478.0,4
4151531.0,5
4103635.0,3
4107875.0,7
4102026.0,1
4117299.0,7
4119408.0,3
4117004.0,2
4115115.0,3
4112139.0,5
4172545.0,1
4197673.0,1
71936.0,2
4102084.0,3
4195045.0,1
4117339.0,12
4176852.0,1
4114967.0,13
2644.0,3
4199516.0,2
72854.0,2
4117797.0,3
75962.0,2
9150110.0,1
8000788.0,1
2725.0,3
4112211.0,3
2805764.0,1
4106981.0,1
4176597.0,6
4119147.0,1
4176285.0,1
4110784.0,1
73132.0,1
73952.0,1
4103328.0,4
1812.0,2
4100878.0,2
409.0,4
4177069.0,3
4130226.0,1
9010850.0,2
4176354.0,5
4131049.0,5
32739.0,1
4100623.0,1
9514137.0,1
4121315.0,1
4103432.0,3
4106936.0,2
4170281.0,4
4103685.0,1
9008179.0,1
72488.0,1
9008948.0,1
1884.0,4
4130053.0,11
1265.0,4
72395.0,2
74700.0,1
4114998.0,2
72095.0,2
4170914.0,2
4177238.0,1
4199818.0,1
9022434.0,1
4105299.0,5
7101643.0,4
4122940.0,2
4109484.0,4
4101435.0,1
9110130.0,2
4197441.0,1
4102812.0,7
4130553.0,5
2640.0,9
4160311.0,20
4101150.0,1
4178880.0,1
3213.0,5
9135957.0,2
9208436.0,2
4151725.0,19
4106966.0,4
11411.0,1
4176904.0,7
4103481.0,1
4123498.0,4
9036240.0,1
4150477.0,1
4150480.0,1
4100012.0,2
76496.0,1
4103812.0,8
3210.0,3
9005383.0,1
9031508.0,2
4100657.0,1
4176894.0,1
9008169.0,2
4119351.0,2
4170488.0,2
4103239.0,1
1007.0,14
4117324.0,11
4120597.0,2
1320.0,4
4179523.0,2
11744.0,4
4122363.0,2
72378.0,2
9036814.0,1
4113455.0,1
4176455.0,4
4100711.0,1
4102917.0,2
9604267.0,1
4116245.0,2
9116664.0,2
4117105.0,1
9116665.0,1
9935.0,2
4103820.0,2
4122101.0,2
4197324.0,1
4118370.0,3
4197555.0,2
4804.0,3
8002273.0,3
4150423.0,3
4103272.0,2
4118535.0,2
9032746.0,2
70946.0,1
9000012.0,3
4105745.0,1
4105746.0,1
4130334.0,9
4107601.0,2
8501457.0,1
4197332.0,3
4130536.0,4
4102870.0,15
4198954.0,2
4102906.0,2
9036852.0,1
10634.0,1
4105585.0,2
7000190.0,4
4103434.0,4
4105221.0,2
4103490.0,8
4178604.0,1
76424.0,1
2801640.0,1
4116565.0,1
4105257.0,5
4119126.0,1
4117856.0,1
4110143.0,2
72436.0,3
2801178.0,2
4109292.0,2
9007545.0,1
4135065.0,9
4107809.0,3
4130292.0,1
4119386.0,4
4110195.0,3
4103131.0,3
9012562.0,2
4103308.0,2
4195618.0,1
4103441.0,1
4176899.0,2
4101426.0,1
9007258.0,1
4101878.0,2
4116946.0,6
4103668.0,4
4101213.0,1
8515.0,6
9006483.0,1
4100504.0,3
4112048.0,2
4101995.0,2
4114845.0,3
2729.0,12
4110309.0,7
4103657.0,2
4105216.0,4
9847.0,1
4101416.0,1
4135677.0,2
72048.0,3
20056.0,1
4170648.0,2
4116667.0,10
4130345.0,2
4130453.0,7
12244.0,1
4170354.0,10
4135444.0,1
40032.0,1
9008561.0,1
9100611.0,4
4105307.0,3
8502002.0,3
4102082.0,3
9012929.0,1
4109899.0,4
4709.0,3
4100195.0,1
4120072.0,4
9013105.0,1
8001622.0,2
9117314.0,1
4121994.0,4
9136733.0,1
4160050.0,1
4110394.0,1
4117356.0,1
3135.0,1
4114087.0,1
4178790.0,5
4102005.0,4
4170495.0,4
4160381.0,5
73689.0,1
9000100.0,1
4116114.0,1
4106.0,2
4118409.0,1
4114958.0,1
4174075.0,1
4102178.0,1
4151572.0,2
4170014.0,2
1505.0,11
2802200.0,1
4101436.0,10
1951.0,8
8002606.0,1
32738.0,1
4118289.0,2
7101798.0,4
4100485.0,1
4176883.0,2
1016.0,7
4100682.0,2
60066.0,1
4109767.0,1
4199600.0,3
4171367.0,2
4121502.0,2
2803874.0,1
4119944.0,1
4122254.0,9
4119201.0,8
4178964.0,1
70561.0,1
4710.0,1
9498.0,1
4102853.0,4
4101598.0,9
4195094.0,1
9758.0,2
4116507.0,1
4176139.0,4
71966.0,1
8501895.0,4
9011897.0,1
4199223.0,1
4103431.0,2
4116747.0,8
9035975.0,1
4110079.0,1
9000414.0,2
72279.0,4
4123388.0,2
4150469.0,2
4118198.0,2
9003698.0,3
9123584.0,1
4100654.0,4
4120496.0,2
4122203.0,7
9006480.0,2
4117390.0,4
4111682.0,1
4100432.0,3
2802629.0,1
4103684.0,1
72335.0,3
4135054.0,1
4176176.0,2
8001728.0,1
4199779.0,4
4116672.0,7
4119315.0,1
8901.0,1
4160226.0,5
4111652.0,4
4179139.0,1
4119431.0,2
8002971.0,2
4110196.0,4
4103361.0,1
9135752.0,3
4101531.0,18
9009618.0,1
1201.0,6
9008625.0,1
9012483.0,3
4197556.0,3
4107066.0,1
4105223.0,2
4109324.0,1
4176599.0,1
4117054.0,1
9150145.0,9
4111857.0,1
8001613.0,2
9014044.0,1
70171.0,1
4115106.0,1
4110042.0,2
9005365.0,1
4101191.0,1
9003817.0,1
4116.0,3
4119121.0,3
4117840.0,4
9371.0,2
4195704.0,13
9006340.0,3
4130169.0,4
4107091.0,1
9011764.0,2
4199042.0,10
4122902.0,2
4106665.0,3
4102893.0,5
4118426.0,1
4101738.0,1
9010377.0,1
4122785.0,2
9012734.0,1
4105676.0,1
2625.0,5
4101470.0,4
4170486.0,3
4121332.0,1
4113629.0,7
4111988.0,1
4116578.0,3
4117728.0,1
1904.0,2
4100733.0,1
9002598.0,2
4195097.0,1
4150239.0,5
4119423.0,3
73003.0,1
4116795.0,1
4111920.0,4
4112499.0,3
9011788.0,1
75690.0,3
4114964.0,1
4118343.0,7
2800017.0,2
4199458.0,1
3120.0,1
4118455.0,2
71339.0,2
9751.0,3
4130194.0,11
4114474.0,1
9004561.0,4
74429.0,1
4197276.0,1
4130.0,4
4176587.0,5
4107097.0,1
4160384.0,2
4177363.0,1
8001646.0,1
4103374.0,7
7654.0,1
71190.0,2
4116987.0,2
4103718.0,3
4100735.0,1
4117224.0,6
4120977.0,2
4122789.0,5
4160217.0,13
4112141.0,3
4195137.0,1
4118450.0,2
8501200.0,3
9001510.0,3
4121447.0,2
8002110.0,2
4107395.0,1
4109680.0,2
4103775.0,1
9110078.0,5
8002181.0,2
8001626.0,2
10674.0,1
9103389.0,3
8002605.0,2
8501015.0,1
9872.0,2
9009750.0,2
8607.0,2
9118140.0,1
4195051.0,1
9001943.0,2
4176562.0,3
4110133.0,4
4116796.0,12
4176808.0,1
4110030.0,3
4118270.0,2
4119175.0,3
14909.0,1
4117308.0,3
4114848.0,8
4199884.0,5
8501201.0,2
70041.0,1
4170489.0,2
9001904.0,1
72329.0,7
8000371.0,1
4196114.0,9
4119063.0,3
11008.0,1
4103433.0,3
4102814.0,6
4116538.0,6
12390.0,3
8045.0,1
8096.0,1
4170320.0,2
4119032.0,9
4101004.0,2
4805.0,2
4176751.0,3
4117295.0,3
5050112.0,1
72318.0,2
8824.0,2
9030090.0,1
9013714.0,1
4107778.0,1
9506074.0,2
4111636.0,11
9985.0,1
4105238.0,3
4103527.0,9
10030.0,1
4123723.0,3
9002996.0,1
9562.0,1
11026.0,2
4199047.0,3
70957.0,1
4119257.0,1
4130115.0,8
4120046.0,1
10401.0,1
4103617.0,2
1912.0,3
4115482.0,3
4116703.0,2
4103563.0,2
4119899.0,2
72299.0,1
4119387.0,1
4176831.0,2
4120050.0,2
4112378.0,1
8001060.0,1
4116702.0,3
4121339.0,1
8000781.0,2
4150306.0,1
9002702.0,3
9009651.0,1
9010340.0,2
4121718.0,2
9118413.0,2
2801332.0,3
4110504.0,3
4178796.0,2
4130274.0,1
1262.0,5
4119810.0,1
4106958.0,5
8909.0,1
2803395.0,1
9000246.0,3
9661.0,1
4195900.0,4
11884.0,1
4102030.0,1
9012031.0,1
3132.0,1
4101445.0,1
72154.0,1
4102536.0,7
4119252.0,1
8101423.0,2
4117174.0,1
13352.0,2
4196109.0,3
4196108.0,1
4135057.0,10
4103520.0,3
4119959.0,1
4151545.0,11
4108067.0,2
4178801.0,3
4107072.0,3
4103653.0,2
71288.0,1
4117773.0,1
4199317.0,1
4103767.0,3
9003992.0,2
4114055.0,1
4100572.0,3
9010520.0,2
2802876.0,1
4171010.0,1
4110583.0,1
4176110.0,3
74917.0,3
4199438.0,10
3223.0,1
4116271.0,2
4110153.0,3
9130036.0,1
4150307.0,1
4103415.0,3
2801792.0,1
9514254.0,1
4123675.0,1
4109302.0,1
2753.0,7
4110880.0,4
4116588.0,1
4108292.0,1
4110761.0,1
4100152.0,7
8501629.0,3
1850.0,10
72434.0,1
4123593.0,2
4813.0,2
4102909.0,4
9032510.0,1
4196112.0,2
4197722.0,7
9006435.0,3
7525.0,2
4130221.0,1
4123049.0,1
4102752.0,1
4107638.0,2
9013951.0,3
74586.0,1
4199879.0,1
4107609.0,2
4130267.0,1
4123494.0,3
4102496.0,1
76853.0,1
4116510.0,4
2801658.0,1
2549.0,13
9006328.0,3
9002120.0,1
4179154.0,2
70754.0,1
4130099.0,1
76621.0,2
74918.0,1
4111774.0,2
8000351.0,1
4199221.0,2
4118181.0,2
9000927.0,2
4110046.0,3
4107920.0,2
9119103.0,3
4102916.0,8
4115113.0,3
4178955.0,2
9199458.0,1
4107050.0,4
4199776.0,2
9178975.0,2
4123665.0,1
4101440.0,3
4117244.0,1
4199822.0,3
4100511.0,3
9104295.0,2
1886.0,3
4118492.0,3
4119796.0,1
4101422.0,5
4110151.0,1
4170857.0,3
4119359.0,1
9012322.0,1
4110168.0,14
4111313.0,1
1952.0,3
9004622.0,1
9036129.0,1
9008313.0,2
9102127.0,1
11496.0,1
410.0,6
71346.0,2
4102860.0,3
4170313.0,3
9004623.0,1
4115103.0,4
4199775.0,4
4106934.0,4
2806015.0,1
3209.0,1
4176446.0,3
4111210.0,1
4199623.0,6
4151505.0,3
72855.0,1
14831.0,1
314.0,7
4118508.0,1
9013851.0,1
4111756.0,2
70756.0,4
20222.0,5
4116182.0,8
4113824.0,1
4107626.0,1
2801527.0,2
4100133.0,5
8501631.0,1
4116630.0,3
4102083.0,1
4179204.0,6
4195005.0,2
4113769.0,1
4102028.0,2
4135526.0,1
4103729.0,2
4105318.0,1
4100542.0,5
8502218.0,2
9034716.0,1
8001792.0,1
4179005.0,2
4101999.0,1
4116614.0,1
4107792.0,1
4160075.0,1
9197547.0,2
4116626.0,3
4100288.0,1
9007883.0,3
7102185.0,1
4150468.0,2
9008744.0,1
9008655.0,2
4170286.0,5
4119050.0,1
4118140.0,1
2800624.0,1
9002129.0,8
4176355.0,1
9012456.0,1
8001418.0,3
4101459.0,1
9010444.0,1
4110113.0,1
4176769.0,5
4102834.0,7
4130219.0,1
4120546.0,6
4123280.0,2
4119429.0,5
4170748.0,4
72259.0,1
74622.0,1
4126.0,5
4198934.0,2
8501054.0,1
4114756.0,1
4170567.0,1
9198814.0,1
4135334.0,2
4130139.0,1
4176905.0,1
